threshold,answered_count,total_count,coverage,unsafe_answered_count,selective_risk
0.43795094422404052,420,1068,0.39325842696629215,166,0.39523809523809522
0.43776514456684867,421,1068,0.39419475655430714,167,0.39667458432304037
0.43719149841329641,422,1068,0.39513108614232212,168,0.3981042654028436
0.43593542343419306,423,1068,0.3960674157303371,168,0.3971631205673759
0.43567382168422331,424,1068,0.39700374531835209,169,0.39858490566037735
0.43448956141897954,425,1068,0.39794007490636701,170,0.40000000000000002
0.43243411090927486,426,1068,0.398876404494382,170,0.39906103286384975
0.43099811821022055,427,1068,0.39981273408239698,170,0.39812646370023419
0.43026447376183635,429,1068,0.40168539325842695,170,0.39627039627039629
0.42989596645364342,430,1068,0.40262172284644193,171,0.39767441860465114
0.42986956245458258,431,1068,0.40355805243445692,172,0.39907192575406031
0.42969860706170043,432,1068,0.4044943820224719,173,0.40046296296296297
0.42962927334332623,434,1068,0.40636704119850187,175,0.40322580645161288
0.42948552897164671,436,1068,0.40823970037453183,175,0.40137614678899081
0.42946757792807633,437,1068,0.40917602996254682,175,0.40045766590389015
0.4292641872972725,438,1068,0.4101123595505618,175,0.3995433789954338
0.42916995442177042,439,1068,0.41104868913857678,175,0.39863325740318906
0.42634051802133532,440,1068,0.41198501872659177,175,0.39772727272727271
0.42512537986461696,441,1068,0.41292134831460675,176,0.39909297052154197
0.42451902154668547,442,1068,0.41385767790262173,177,0.40045248868778283
0.42288534753267981,443,1068,0.41479400749063672,177,0.39954853273137697
0.42216359071496717,444,1068,0.4157303370786517,178,0.40090090090090091
0.4218972552364158,445,1068,0.41666666666666669,179,0.40224719101123596
0.42059736446563217,446,1068,0.41760299625468167,180,0.40358744394618834
0.42051835118400338,447,1068,0.41853932584269665,180,0.40268456375838924
0.42043038585460707,448,1068,0.41947565543071164,181,0.40401785714285715
0.42033365084635843,449,1068,0.42041198501872662,182,0.40534521158129178
0.42012696849881087,450,1068,0.42134831460674155,183,0.40666666666666668
0.42009140661416855,451,1068,0.42228464419475653,184,0.4079822616407982
0.41927292748369349,452,1068,0.42322097378277151,184,0.40707964601769914
