schema_version,comparison_id,family_id,metric,direction,n_pairs,excluded_pairs,k5_mean,k10_mean,mean_difference,mean_difference_ci_low,mean_difference_ci_high,median_difference,median_difference_ci_low,median_difference_ci_high,wilcoxon_statistic,p_raw,p_holm,reject_holm,rank_biserial,rank_biserial_ci_low,rank_biserial_ci_high,bootstrap_replicates,valid_replicates,seed,status
phase06-paired-continuous-v1,A_rouge_l_f1_k10_minus_k5,A_paired_k5_k10_continuous,rouge_l_f1,k10_minus_k5,89,0,0.19199381302512264,0.19912363883292,0.007129825807797376,-0.009735581327394442,0.024315599594506163,0.0,-0.0038297245544262754,0.002686202686202649,1890.0,0.7447234243806374,1.0,False,0.04036557501904037,-0.20593614410680963,0.2784202569916854,5000,5000,42,ok
phase06-paired-continuous-v1,A_bertscore_f1_k10_minus_k5,A_paired_k5_k10_continuous,bertscore_f1,k10_minus_k5,89,0,0.8874577015973208,0.8878614159112566,0.00040371431393569775,-0.0031274288390459636,0.004014807788843516,0.0,-0.001640915870666504,0.00020962953567504883,1961.0,0.938001967027186,1.0,False,-0.009595959595959595,-0.2512170564343541,0.23394593525617607,5000,5000,42,ok
phase06-paired-continuous-v1,A_unsupported_claim_rate_k10_minus_k5,A_paired_k5_k10_continuous,unsupported_claim_rate,k10_minus_k5,89,0,0.3012704707351105,0.2770911360799001,-0.024179334655210393,-0.0987234706616729,0.05111414041271938,0.0,0.0,0.0,1274.0,0.26638595556022837,1.0,False,-0.16704805491990846,-0.4611980170663377,0.12599791097541357,5000,5000,42,ok
phase06-paired-continuous-v1,A_mean_claim_support_score_k10_minus_k5,A_paired_k5_k10_continuous,mean_claim_support_score,k10_minus_k5,89,0,0.5281658652106743,0.49389690014594156,-0.03426896506473279,-0.08741570346990847,0.017998256200179304,-0.0069626569747924805,-0.03446207940578461,0.0038730227388441563,1714.0,0.2502287027371686,1.0,False,-0.14085213032581453,-0.37272130576754775,0.09904821577753864,5000,5000,42,ok
phase06-paired-continuous-v1,A_output_token_count_k10_minus_k5,A_paired_k5_k10_continuous,output_token_count,k10_minus_k5,89,0,81.30337078651685,79.3932584269663,-1.9101123595505618,-7.168539325842697,3.539325842696629,0.0,-3.0,0.0,1512.0,0.14552193069424268,0.7276096534712134,False,-0.18905872888173772,-0.4423602497546346,0.061420685101041435,5000,5000,42,ok
