threshold,answered_count,total_count,coverage,unsafe_answered_count,selective_risk,record_type,risk_constraint
0.5236202688615522,274.0,1068.0,0.2565543071161048,87.0,0.3175182481751824,curve,
0.5231235443355396,275.0,1068.0,0.2574906367041198,87.0,0.3163636363636363,curve,
0.5223404678262832,276.0,1068.0,0.2584269662921348,88.0,0.3188405797101449,curve,
0.5216553440835149,277.0,1068.0,0.2593632958801498,88.0,0.3176895306859206,curve,
0.5211980463850787,278.0,1068.0,0.2602996254681648,89.0,0.3201438848920863,curve,
0.5185284666898962,279.0,1068.0,0.2612359550561798,89.0,0.3189964157706093,curve,
0.5184386052660385,280.0,1068.0,0.2621722846441947,89.0,0.3178571428571428,curve,
0.5176783567576378,281.0,1068.0,0.2631086142322097,89.0,0.3167259786476868,curve,
0.5175103990985312,282.0,1068.0,0.2640449438202247,90.0,0.3191489361702127,curve,
0.517179547773507,283.0,1068.0,0.2649812734082396,91.0,0.3215547703180212,curve,
0.5167224641083698,284.0,1068.0,0.2659176029962546,92.0,0.323943661971831,curve,
0.5163987639154504,285.0,1068.0,0.2668539325842696,93.0,0.3263157894736842,curve,
0.5161785772123547,286.0,1068.0,0.2677902621722846,93.0,0.3251748251748251,curve,
0.5141304218606909,287.0,1068.0,0.2687265917602996,94.0,0.3275261324041811,curve,
0.5133102574381324,288.0,1068.0,0.2696629213483146,95.0,0.3298611111111111,curve,
0.5132874260021874,289.0,1068.0,0.2705992509363295,96.0,0.3321799307958477,curve,
0.5122923916712484,290.0,1068.0,0.2715355805243445,96.0,0.3310344827586206,curve,
0.5122229728346261,291.0,1068.0,0.2724719101123595,97.0,0.3333333333333333,curve,
0.5085814756956584,292.0,1068.0,0.2734082397003745,98.0,0.3356164383561643,curve,
0.5081721520944334,293.0,1068.0,0.2743445692883895,99.0,0.3378839590443685,curve,
0.5051125645605938,294.0,1068.0,0.2752808988764045,100.0,0.3401360544217687,curve,
0.5050767470999735,295.0,1068.0,0.2762172284644194,100.0,0.3389830508474576,curve,
0.5041579911734942,296.0,1068.0,0.2771535580524344,101.0,0.3412162162162162,curve,
0.5036807171128328,297.0,1068.0,0.2780898876404494,102.0,0.3434343434343434,curve,
0.5033183787213995,298.0,1068.0,0.2790262172284644,103.0,0.3456375838926174,curve,
0.5024687086537309,299.0,1068.0,0.2799625468164794,104.0,0.3478260869565217,curve,
0.5012842162478814,300.0,1068.0,0.2808988764044944,104.0,0.3466666666666666,curve,
